Date,Debt,Gold,VIX,DXY,TOTAL_NET_ASSET_VALUE,GPR,CPI
2018-08-01,21668737.333333332,1201.71,12.546956518422002,95.48173954175866,775.8052173913044,112.74168395996094,252.146
2018-09-01,21821416.666666668,1198.39,12.910526325828151,94.73947464792352,743.6647368421052,75.05390930175781,252.439
2018-10-01,21974096.0,1215.39,19.352173639380414,95.85260938561481,743.6469565217392,92.0164794921875,252.885
2018-11-01,21992024.0,1220.65,19.389047622680664,96.76142883300781,760.0452380952381,80.40758514404297,252.038
2018-12-01,22009952.0,1250.4,24.953157726087067,96.87578984310753,769.1625,90.607666015625,251.233
2019-01-01,22027880.0,1291.75,19.57238079252697,95.93761880057198,804.9366666666666,87.42410278320312,251.712
2019-02-01,22026347.666666668,1320.07,15.234736844112998,96.45842100444592,797.9263157894737,96.80016326904297,252.776
2019-03-01,22024815.333333332,1300.9,14.485238075256348,96.78285689581008,775.047619047619,82.32829284667969,254.202
2019-04-01,22023283.0,1285.91,12.949047588166737,97.35857173374721,755.6790476190477,79.25344848632812,255.548
2019-05-01,22255322.666666668,1283.7,16.721818056973543,97.74181782115589,738.9013636363636,106.4719009399414,256.092
2019-06-01,22487362.333333332,1359.04,15.835999870300293,96.80450057983398,771.5845,106.58845520019531,256.143
2019-07-01,22719402.0,1412.89,13.30590907010165,97.36590922962536,809.3168181818182,93.52125549316406,256.571
2019-08-01,22880061.333333332,1500.41,18.979090907356955,98.00454503839666,850.0722727272728,103.4044189453125,256.558
2019-09-01,23040720.666666668,1510.58,15.558999872207641,98.59999961853028,894.722,90.36798858642578,256.759
2019-10-01,23201380.0,1494.81,15.466521760691768,98.1730436242145,920.6882608695653,97.83673095703125,257.346
2019-11-01,23208857.666666668,1470.79,12.523499965667725,98.06499977111817,900.4594999999999,73.07838439941406,257.208
2019-12-01,23216335.333333332,1479.13,13.756666637602306,97.37666684105282,887.562380952381,74.27989196777344,256.974
2020-01-01,23223813.0,1560.67,13.94095243726458,97.43619028727214,892.3766666666667,138.4209442138672,257.971
2020-02-01,24308289.0,1597.1,19.628947358382376,98.84315852115029,925.5431578947369,75.95555877685547,258.678
2020-03-01,25392765.0,1591.93,57.7368184002963,98.8350004716353,942.2886363636363,81.54003143310547,258.115
2020-04-01,26477241.0,1683.17,41.45380964733305,99.91285705566406,1018.0414285714285,69.33940124511719,256.389
2020-05-01,26633291.0,1715.91,30.89700002670288,99.55300025939941,1098.8955,68.50721740722656,256.394
2020-06-01,26789341.0,1732.22,31.11954550309615,97.08772798018022,1146.8463636363635,71.22785949707031,257.797
2020-07-01,26945391.0,1846.51,26.840454621748492,95.51409114490856,1214.3586363636364,66.47328186035156,259.101
2020-08-01,27212860.0,1968.63,22.88952382405599,93.0442857288179,1254.5214285714287,65.46604919433594,259.918
2020-09-01,27480329.0,1921.92,27.647619065784273,93.43714287167504,1258.0714285714287,80.37738037109375,260.28
2020-10-01,27747798.0,1900.27,29.438636086203836,93.40636340054598,1270.0681818181818,76.08316802978516,260.388
2020-11-01,27876055.333333332,1866.3,24.995500087738037,92.6195011138916,1230.1275,70.06746673583984,260.229
2020-12-01,28004312.666666668,1858.42,22.374090974981133,90.51272721724077,1175.01,64.06729125976562,260.474
2021-01-01,28132570.0,1866.98,24.90999984741211,90.22631554854543,1175.492105263158,77.418701171875,261.582
2021-02-01,28264858.666666668,1808.17,23.140526219418174,90.65157880281147,1135.6168421052632,73.95680236816406,263.014
2021-03-01,28397147.333333332,1718.23,21.843043534652047,92.00913039497708,1055.4713043478262,78.61876678466797,264.877
2021-04-01,28529436.0,1760.04,17.416190556117467,91.58761887323288,1023.8442857142857,88.16622161865234,267.054
2021-05-01,28495930.333333332,1850.26,19.7604998588562,90.31799964904785,1031.7525,93.00713348388672,269.195
2021-06-01,28462424.666666668,1834.57,16.956818147139117,91.03909128362483,1044.4740909090908,74.12712097167969,271.696
2021-07-01,28428919.0,1807.84,17.60333351861863,92.52285802932013,1033.377619047619,58.42076873779297,273.003
2021-08-01,28825017.666666668,1785.28,17.47772723978216,92.7999995838512,1016.0227272727273,89.4865493774414,273.567
2021-09-01,29221116.333333332,1775.14,19.8247617994036,92.99238041469029,997.1885714285714,80.69696807861328,274.31
2021-10-01,29617215.0,1776.85,17.869047573634557,93.95142800467355,982.6190476190476,79.02923583984375,276.589
2021-11-01,29878463.333333332,1821.76,18.500476246788388,95.27095140729632,981.3409523809523,86.56914520263672,277.948
2021-12-01,30139711.666666668,1790.43,21.354545506564055,96.19000001387163,979.6568181818183,105.34542083740234,278.802
2022-01-01,30400960.0,1816.02,23.18100004196167,95.96649971008301,990.141,138.67498779296875,281.148
2022-02-01,30456834.0,1856.3,25.74842111687911,95.9968426353053,1020.0294736842106,216.1590118408203,283.716
2022-03-01,30512708.0,1947.83,26.968695682028066,98.46695676057234,1072.6821739130435,318.9549255371094,287.504
2022-04-01,30568582.0,1936.86,24.37350015640259,100.70849990844727,1096.592,191.14309692382812,289.109
2022-05-01,30688692.0,1848.5,29.445714587257022,103.16761888776507,1069.067142857143,142.25848388671875,292.296
2022-06-01,30808802.0,1836.57,28.100000018165225,103.8442862374442,1064.0319047619046,130.7073211669922,296.311
2022-07-01,30928912.0,1732.74,24.86850004196167,107.03350028991699,1015.2295,117.17676544189453,296.276
2022-08-01,31092504.333333332,1764.56,22.169565366662066,107.1495653235394,991.3769565217391,132.86322021484375,296.171
2022-09-01,31256096.666666668,1680.78,27.406190418061755,110.74333336239769,957.3052380952381,131.98587036132812,296.808
2022-10-01,31419689.0,1664.45,30.005714416503906,111.94142804827008,936.5380952380953,143.16241455078125,298.012
2022-11-01,31432605.333333332,1725.07,23.436190650576638,108.14000047956195,908.674761904762,116.7162857055664,297.711
2022-12-01,31445521.666666668,1797.55,21.784285681588308,104.5028566632952,911.7690476190477,111.19593811035156,296.797
2023-01-01,31458438.0,1897.71,20.202999973297118,102.71199913024903,915.4065,104.26704406738281,299.17
2023-02-01,31749716.666666668,1854.54,20.06210537960655,103.66000004818565,919.5047368421052,120.99437713623047,300.84
2023-03-01,32040995.333333332,1912.73,21.644347895746645,103.76739137069039,917.5352173913044,105.37997436523438,301.836
2023-04-01,32332274.0,1999.77,17.8178946344476,101.764209948088,928.8052631578947,106.80965423583984,303.363
2023-05-01,32610627.333333332,1992.13,17.64409099925648,102.69999937577681,936.5422727272727,108.46768188476562,304.127
2023-06-01,32888980.666666668,1942.9,13.994285628909157,103.11190432593936,931.3761904761906,110.52894592285156,305.109
2023-07-01,33167334.0,1951.02,13.943999910354615,101.32749938964844,915.7805000000001,107.44878387451172,305.691
2023-08-01,33445387.333333332,1918.7,15.853912975477135,103.09652179220448,895.2017391304347,101.14118194580078,307.026
2023-09-01,33723440.666666664,1915.95,15.241000032424926,105.33149948120118,880.8115,98.63481140136719,307.789
2023-10-01,34001494.0,1916.25,18.887727303938433,106.35318235917525,861.5781818181819,197.8870086669922,307.671
2023-11-01,34196507.0,1984.11,14.077142897106352,104.52714284261067,873.2538095238094,156.69613647460938,307.051
2023-12-01,34391520.0,2026.18,12.718499994277954,102.6830005645752,879.1969999999999,142.2794647216797,306.746
2024-01-01,34586533.0,2034.04,13.395238149733771,102.97476196289062,863.2699999999999,160.1648406982422,308.417
2024-02-01,34668233.333333336,2023.24,13.944000101089477,104.10550117492676,837.6025,146.50233459472656,310.326
2024-03-01,34749933.666666664,2158.01,13.787499904632568,103.62400093078614,826.0225,133.0169219970703,312.332
2024-04-01,34831634.0,2331.45,16.137727087194268,105.41181876442649,830.1936363636364,163.73634338378906,313.548
2024-05-01,35042647.333333336,2351.13,13.090454535050826,104.96500084616922,832.9890909090908,130.41018676757812,314.069
2024-06-01,35253660.666666664,2326.44,12.676842037000155,105.16684281198602,830.7447368421052,112.88140869140625,314.175
2024-07-01,35464674.0,2398.2,14.470000050284646,104.61090885509144,838.5059090909091,92.3948745727539,314.54
2024-08-01,35715984.333333336,2470.15,19.31227272207087,102.21272693980823,851.8695454545455,140.63937377929688,314.796
2024-09-01,35967294.666666664,2570.55,17.768999814987183,101.0185001373291,870.115,130.0741729736328,315.301
2024-10-01,36218605.0,2690.08,19.96086958180303,103.31130450704823,884.3226086956521,130.69729614257812,315.664
2024-11-01,36217173.333333336,2651.13,16.121000051498413,105.84349975585937,877.225,128.37667846679688,315.493
2024-12-01,36215741.666666664,2648.01,15.866190592447916,107.18999989827473,870.6285714285715,141.99630737304688,315.605
2025-01-01,36214310.0,2709.69,16.74600019454956,108.60904729933966,868.943,112.37791442871094,317.671
2025-02-01,36214059.0,2894.73,17.052105351498252,107.35315744500411,880.5868421052633,136.3629608154297,319.082
2025-03-01,36213808.0,2983.25,21.841428756713867,104.18714287167504,911.4952380952382,174.65036010742188,319.799
2025-04-01,36213557.0,3217.64,31.966190701439267,100.71761866978237,944.2504761904761,136.52084350585938,320.795
